IdentifierObPropId,IdentifierFips,IdentifierApn,IdentifierApnOrig,IdentifierAttomId,LotDepth,LotFrontage,LotLotsize1,LotLotsize2,LotPooltype,AreaCountrysecsubd,AreaCountyuse1,AreaMuncode,AreaMunname,AreaSubdname,AreaSubdtractnum,AreaTaxcodearea,AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,LocationAccuracy,LocationElevation,LocationLatitude,LocationLongitude,LocationDistance,LocationGeoid,SummaryAbsenteeInd,SummaryPropclass,SummaryPropsubtype,SummaryProptype,SummaryYearbuilt,SummaryPropLandUse,SummaryPropIndicator,SummaryLegal1,UtilitiesHeatingtype,BuildingSizeBldgsize,BuildingSizeGrosssize,BuildingSizeGrosssizeadjusted,BuildingSizeGroundfloorsize,BuildingSizeLivingsize,BuildingSizeSsizeInd,BuildingSizeUniversalsize,BuildingRoomsBathfixtures,BuildingRoomsBaths1qtr,BuildingRoomsBaths3qtr,BuildingRoomsBathscalc,BuildingRoomsBathsfull,BuildingRoomsBathshalf,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingRoomsRoomsTotal,BuildingInteriorBsmtsize,BuildingInteriorFplccount,BuildingConstructionFoundationtype,BuildingConstructionRoofcover,BuildingConstructionWallType,BuildingParkingPrkgSize,BuildingSummaryArchStyle,BuildingSummaryBldgsNum,BuildingSummaryBldgType,BuildingSummaryImprType,BuildingSummaryLevels,BuildingSummaryMobileHomeInd,BuildingSummaryStoryDesc,BuildingSummaryUnitsCount,BuildingSummaryYearbuilteffective,VintageLastModified,VintagePubDate,AvmAmountScr,AvmAmountValue,AvmAmountHigh,AvmAmountLow,AvmAmountValueRange,AvmAVMChangeAvmlastmonthvalue,AvmAVMChangeAvmamountchange,AvmAVMChangeAvmpercentchange,AvmCalculationsPerSizeUnit,AvmCalculationsRatioTaxAmt,AvmCalculationsRatioTaxValue,AvmCalculationsMonthlyChgPct,AvmCalculationsMonthlyChgValue,AvmCalculationsRangePctOfValue,AvmConditionAvmpoorlow,AvmConditionAvmpoorhigh,AavmConditionAvmpoorscore,AvmConditionAvmgoodlow,AvmConditionAvmgoodhigh,AvmConditionAvmgoodscore,AvmConditionAvmexcellentlow,AvmConditionAvmexcellenthigh,AvmConditionAvmexcellentscore,SaleAmountSaleamt,SaleAmountSaledisclosuretype,SaleCalculationPriceperbed,SaleCalculationPricepersizeunit,AssessmentAppraisedApprimprvalue,AssessmentAppraisedApprlandvalue,AssessmentAppraisedApprttlvalue,AssessmentAssessedAssdimprpersizeunit,AssessmentAssessedAssdimprvalue,AssessmentAssessedAssdlandpersizeunit,AssessmentAssessedAssdlandvalue,AssessmentAssessedAssdttlpersizeunit,AssessmentAssessedAssdttlvalue,AssessmentCalculationsCalcimprind,AssessmentCalculationsCalcimprpersizeunit,AssessmentCalculationsCalcimprvalue,AssessmentCalculationsCalclandind,AssessmentCalculationsCalclandpersizeunit,AssessmentCalculationsCalclandvalue,AssessmentCalculationsCalcttlind,AssessmentCalculationsCalcttlvalue,AssessmentCalculationsCalcvaluepersizeunit,AssessmentMarketMktimprvalue,AssessmentMarketMktlandvalue,AssessmentMarketMktttlvalue,AssessmentTaxTaxamt,AssessmentTaxTaxpersizeunit,AssessmentTaxTSaxyear
24121337006085,06085,50306014,50306014,241213370,0,0,22.47,978793,NONE,Santa Clara County,01,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15630 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15630 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.267980,-122.093676,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,0,SFR,10,,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,39,1954000,2752000,1157000,1595000,0,0,0,0.0,761.54,11.78,0.0,0,81.63,1099150.0,2614400.0,34.0,1157000.0,2752000.0,39.0,1185925.0,2820800.0,41.5,0,0,0,0,0,0,0,0.0,0,0.17,165830,0.0,165830,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.17,165830,ASSESSED VALUE,165830,0.0,0,0,0,2565.86,0.0,2018
24121337006085,06085,50306014,50306014,241213370,0,0,22.47,978793,NONE,Santa Clara County,01,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15630 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15630 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.267980,-122.093676,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,0,SFR,10,,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,39,1954000,2752000,1157000,1595000,0,0,0,0.0,761.54,11.78,0.0,0,81.63,1099150.0,2614400.0,34.0,1157000.0,2752000.0,39.0,1185925.0,2820800.0,41.5,0,0,0,0,0,0,0,0.0,0,0.17,165830,0.0,165830,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.17,165830,ASSESSED VALUE,165830,0.0,0,0,0,2565.86,0.0,2018
24121337006085,06085,50306014,50306014,241213370,0,0,22.47,978793,NONE,Santa Clara County,01,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15630 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15630 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.267980,-122.093676,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,0,SFR,10,,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,39,1954000,2752000,1157000,1595000,0,0,0,0.0,761.54,11.78,0.0,0,81.63,1099150.0,2614400.0,34.0,1157000.0,2752000.0,39.0,1185925.0,2820800.0,41.5,0,0,0,0,0,0,0,0.0,0,0.17,165830,0.0,165830,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.17,165830,ASSESSED VALUE,165830,0.0,0,0,0,2565.86,0.0,2018
15762567706085,06085,50306010,50306010,157625677,205,30,1.0925,47590,NONE,Santa Clara County,01,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15602 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15602 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.268285,-122.090990,0.0,"CO06085, CS0693660, DB0622800, DB0635910, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,1930,SFR,10,,,1234,1234,1234,1234,1234,LIVING SQFT ,1234,0,0,0,1.0,0,0,1.0,2,5,0,0,,,,616,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1930,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,1.29,1596,0.09,4235,4.73,5831,ASSESSED VALUE,1.29,1596,ASSESSED VALUE,0.12,4235,ASSESSED VALUE,5831,4.73,0,0,0,575.14,0.47,2018
15762567606085,06085,50306008,50306008,157625676,300,140,0.9642,42000,NONE,Santa Clara County,01,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15600 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15600 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.268424,-122.090769,0.0,"CO06085, CS0693660, DB0622800, DB0635910, SB0000071674, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,1928,SFR,10,,,488,488,488,488,488,LIVING SQFT ,488,0,0,0,0.0,0,0,0.0,2,4,0,0,,,,0,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1928,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.28,138,1.24,52120,107.09,52258,ASSESSED VALUE,0.28,138,ASSESSED VALUE,1.24,52120,ASSESSED VALUE,52258,107.09,0,0,0,1121.86,2.3,2018
24121336806085,06085,50306009,50306009,241213368,200,27,0.124,5400,NONE,Santa Clara County,69,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15601 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15601 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.268656,-122.090951,0.0,"CO06085, CS0693660, DB0622800, DB0635910, SB0000071674, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),1900,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,1,1900,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.78,4235,0.0,4235,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.78,4235,ASSESSED VALUE,4235,0.0,0,0,0,470.58,0.0,2018
24121336806085,06085,50306009,50306009,241213368,200,27,0.124,5400,NONE,Santa Clara County,69,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15601 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15601 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.268656,-122.090951,0.0,"CO06085, CS0693660, DB0622800, DB0635910, SB0000071674, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),1900,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,1,1900,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.78,4235,0.0,4235,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.78,4235,ASSESSED VALUE,4235,0.0,0,0,0,470.58,0.0,2018
24121336806085,06085,50306009,50306009,241213368,200,27,0.124,5400,NONE,Santa Clara County,69,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15601 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15601 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.268656,-122.090951,0.0,"CO06085, CS0693660, DB0622800, DB0635910, SB0000071674, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),1900,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,1,1900,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.78,4235,0.0,4235,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.78,4235,ASSESSED VALUE,4235,0.0,0,0,0,470.58,0.0,2018
24121336806085,06085,50306009,50306009,241213368,200,27,0.124,5400,NONE,Santa Clara County,69,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15601 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15601 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.268656,-122.090951,0.0,"CO06085, CS0693660, DB0622800, DB0635910, SB0000071674, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),1900,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,1,1900,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.78,4235,0.0,4235,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.78,4235,ASSESSED VALUE,4235,0.0,0,0,0,470.58,0.0,2018
24121336806085,06085,50306009,50306009,241213368,200,27,0.124,5400,NONE,Santa Clara County,69,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15601 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15601 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.268656,-122.090951,0.0,"CO06085, CS0693660, DB0622800, DB0635910, SB0000071674, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),1900,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,1,1900,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.78,4235,0.0,4235,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.78,4235,ASSESSED VALUE,4235,0.0,0,0,0,470.58,0.0,2018
15762566906085,06085,50305003,50305003,157625669,0,0,1.2751,55543,NONE,Santa Clara County,01,SC,SANTA CLARA,BORDI,0,63113,US,CA,16201 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16201 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.269453,-122.098941,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1940,SFR,10,LOT 2,,676,676,676,546,676,LIVING SQFT ,676,0,0,0,1.0,0,0,1.0,1,3,0,0,,,,440,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1940,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,870000,0,870000,1287,0,0,0,415.96,281191,11.81,656116,1386.55,937307,ASSESSED VALUE,415.96,281191,ASSESSED VALUE,16.88,656116,ASSESSED VALUE,937307,1386.55,0,0,0,11397.22,16.86,2018
15762567006085,06085,50305004,50305004,157625670,0,0,3.3601,146365,NONE,Santa Clara County,01,SC,SANTA CLARA,BORDI,0,63113,US,CA,16221 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16221 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.269651,-122.099219,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1936,SFR,10,,,1224,1224,1224,1224,1224,LIVING SQFT ,1224,0,0,0,1.0,0,0,1.0,3,5,0,1,,,,0,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1936,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,11.39,13944,0.55,80874,77.47,94818,ASSESSED VALUE,11.39,13944,ASSESSED VALUE,0.65,80874,ASSESSED VALUE,94818,77.47,0,0,0,1557.38,1.27,2018
15762567506085,06085,50306007,50306007,157625675,0,0,1.0647,46378,NONE,Santa Clara County,01,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15555 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15555 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.269938,-122.088710,0.0,"CO06085, CS0693660, DB0622800, DB0635910, SB0000071674, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1940,SFR,10,,,709,709,709,709,709,LIVING SQFT ,709,0,0,0,1.0,0,0,1.0,1,3,0,0,,,,360,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1940,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,106.75,75687,3.74,173260,351.12,248947,ASSESSED VALUE,106.75,75687,ASSESSED VALUE,5.37,173260,ASSESSED VALUE,248947,351.12,0,0,0,3347.06,4.72,2018
15762566806085,06085,50305002,50305002,157625668,0,0,1.2004,52288,NONE,Santa Clara County,01,SC,SANTA CLARA,BORDI,0,63113,US,CA,16301 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16301 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.270551,-122.100408,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1930,SFR,10,LOT 1,,840,840,840,456,840,LIVING SQFT ,840,0,0,0,1.0,0,0,1.0,2,4,0,0,,,,0,,1,TYPE UNKNOWN,RESIDENTIAL,2, ,TYPE UNKNOWN,1,1930,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,77.32,64946,0.96,50331,137.23,115277,ASSESSED VALUE,77.32,64946,ASSESSED VALUE,2.2,50331,ASSESSED VALUE,115277,137.23,0,0,0,1784.78,2.12,2018
4634564506085,06085,50306026,50306026,46345645,0,0,6.65,289674,TYPE UNKNOWN,Santa Clara County,01,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15531 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15531 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.270854,-122.088077,0.0,"CO06085, CS0693660, DB0622800, DB0635910, SB0000071674, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1925,SFR,10,,,1703,1703,1703,1703,1703,LIVING SQFT ,1703,0,0,0,2.5,0,0,2.5,5,9,0,0,,,,480,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,38.12,64911,4.15,1200973,743.33,1265884,ASSESSED VALUE,38.12,64911,ASSESSED VALUE,4.37,1200973,ASSESSED VALUE,1265884,743.33,0,0,0,15268.68,8.97,2018
24121335806085,06085,50305005,50305005,241213358,0,0,1.1529,50220,NONE,Santa Clara County,69,SC,SANTA CLARA,BORDI,0,63113,US,CA,16360 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16360 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.270941,-122.101461,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95070",ABSENTEE(MAIL AND SITUS NOT =),Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,LOT 6,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,977148,0,0,0,0,0,0,0.0,0,9.02,452880,0.0,452880,ASSESSED VALUE,0.0,0,ASSESSED VALUE,9.02,452880,ASSESSED VALUE,452880,0.0,0,0,0,5724.34,0.0,2018
24121335806085,06085,50305005,50305005,241213358,0,0,1.1529,50220,NONE,Santa Clara County,69,SC,SANTA CLARA,BORDI,0,63113,US,CA,16360 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16360 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.270941,-122.101461,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95070",ABSENTEE(MAIL AND SITUS NOT =),Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,LOT 6,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,977148,0,0,0,0,0,0,0.0,0,9.02,452880,0.0,452880,ASSESSED VALUE,0.0,0,ASSESSED VALUE,9.02,452880,ASSESSED VALUE,452880,0.0,0,0,0,5724.34,0.0,2018
24121336706085,06085,50306003,50306003,241213367,0,0,2.7045,117810,NONE,Santa Clara County,69,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15527 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15527 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.271071,-122.087953,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,"LOT K,L",,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,1.06,124952,0.0,124952,ASSESSED VALUE,0.0,0,ASSESSED VALUE,1.06,124952,ASSESSED VALUE,124952,0.0,0,0,0,1802.78,0.0,2018
24121336706085,06085,50306003,50306003,241213367,0,0,2.7045,117810,NONE,Santa Clara County,69,SC,SANTA CLARA,PARADISO,0,63113,US,CA,15527 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"15527 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.271071,-122.087953,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,"LOT K,L",,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,1.06,124952,0.0,124952,ASSESSED VALUE,0.0,0,ASSESSED VALUE,1.06,124952,ASSESSED VALUE,124952,0.0,0,0,0,1802.78,0.0,2018
24656895806085,06085,50305041,50305041,246568958,0,0,0.7538,32835,NONE,Santa Clara County,69,SC,SANTA CLARA,BORDI,0,63113,US,CA,16390 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16390 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.271255,-122.101901,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,800000,0,0,0,0,0,0,0.0,0,2.69,88310,0.0,88310,ASSESSED VALUE,0.0,0,ASSESSED VALUE,2.69,88310,ASSESSED VALUE,88310,0.0,0,0,0,1110.72,0.0,2018
24656895806085,06085,50305041,50305041,246568958,0,0,0.7538,32835,NONE,Santa Clara County,69,SC,SANTA CLARA,BORDI,0,63113,US,CA,16390 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16390 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.271255,-122.101901,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,800000,0,0,0,0,0,0,0.0,0,2.69,88310,0.0,88310,ASSESSED VALUE,0.0,0,ASSESSED VALUE,2.69,88310,ASSESSED VALUE,88310,0.0,0,0,0,1110.72,0.0,2018
